transaction_id,customer_name,customer_email,transaction_date,transaction_time,amount,transaction_type,merchant,location,starting_balance,ending_balance,is_fraud,day_of_week,hour,amount_category
TXN-006366,Sean Hull,april82@example.com,2026-04-30,02:27:20,15.52,DEPOSIT,"Alexander, Salinas and Mccormick",Port Melissaton,7015.5,7031.02,0,Thursday,2,Micro
TXN-006367,Amy Mullins,pwhitaker@example.com,2026-07-09,12:40:59,20.96,TRANSFER,Jackson-Kennedy,Lake Johnburgh,63609.61,63588.65,0,Thursday,12,Micro
TXN-006368,Robert Hill,lisaanderson@example.com,2026-06-08,00:54:55,60.07,PURCHASE,"Cooper, Webb and Lowe",Port Patrick,2259.02,2198.95,0,Monday,0,Small
TXN-006369,Karla Ellis,rharris@example.org,2026-05-06,02:06:06,41.69,PAYMENT,Allen Group,Benjaminmouth,1158.69,1200.38,0,Wednesday,2,Micro
TXN-006370,Haley Jones,madelinejacobs@example.org,2026-06-18,00:51:34,874.89,TRANSFER,Larsen-Jones,Clementsmouth,12216.64,11341.75,0,Thursday,0,Medium
TXN-006371,Juan Barr,qking@example.com,2026-07-12,20:16:44,19.12,PURCHASE,Robinson PLC,North Joshuafort,28461.84,28442.72,0,Sunday,20,Micro
TXN-006372,Anne Dean,abell@example.net,2026-06-07,15:37:55,296.85,TRANSFER,Morales Group,West Tamarachester,1955.07,1658.2199999999998,0,Sunday,15,Medium
TXN-006373,Kristina Cole,slewis@example.net,2026-07-13,09:30:02,122.33,PURCHASE,King-Lloyd,East Jared,2914.88,2792.55,0,Monday,9,Small
TXN-006374,Allen Boyd,anamcmillan@example.com,2026-04-20,20:50:18,647.15,DEPOSIT,Washington-Robertson,Port Andrew,902.86,1550.01,0,Monday,20,Medium
TXN-006375,Terry Sheppard,leahsanchez@example.org,2026-04-30,17:41:48,104.17,DEPOSIT,Macias-Brown,North Annhaven,1568.35,1672.52,0,Thursday,17,Small
TXN-006376,Mrs. Michelle Gonzalez,larry07@example.com,2026-05-05,18:10:32,21.48,PAYMENT,"Blackburn, Perez and Roberts",South Mark,79814.25,79835.73,0,Tuesday,18,Micro
TXN-006377,Kevin Arnold,jasmine83@example.net,2026-07-07,14:52:55,27.62,PAYMENT,Bailey LLC,South Karina,4147.22,4174.84,0,Tuesday,14,Micro
TXN-006378,Rick James,zadams@example.org,2026-04-18,01:09:37,15.79,PURCHASE,Johnson Group,Nicoleton,1638.27,1622.48,0,Saturday,1,Micro
TXN-006379,Alyssa Simon,omay@example.net,2026-04-30,06:08:29,137.27,DEPOSIT,"Hill, Decker and Hale",East Stephaniebury,865.15,1002.42,0,Thursday,6,Small
TXN-006380,Kelly Wells,jnelson@example.com,2026-05-03,04:19:15,161.87,WITHDRAWAL,"Summers, Miller and Burton",Royfurt,1991.09,1829.2199999999998,0,Sunday,4,Small
TXN-006381,Kimberly Graves,hmatthews@example.net,2026-04-25,16:47:31,287.17,PAYMENT,Galvan-Wilkins,Younghaven,22986.02,23273.19,0,Saturday,16,Medium
TXN-006382,Heather Scott,vhines@example.org,2026-05-29,03:10:35,50.06,PAYMENT,May-Ray,Port Debra,3344.59,3394.65,0,Friday,3,Small
TXN-006383,James Bell,jillarellano@example.net,2026-06-19,17:52:04,108.14,PURCHASE,King-Simmons,Chadshire,7547.89,7439.75,0,Friday,17,Small
TXN-006384,Julie Taylor,sheilaperry@example.org,2026-05-17,03:08:13,91.32,PAYMENT,Buchanan-Larsen,West Belindaville,3965.22,4056.54,0,Sunday,3,Small
TXN-006385,Paula Gordon,oortiz@example.org,2026-05-16,09:44:08,70.57,TRANSFER,"Morton, Harris and Clark",West Samuel,3543.46,3472.89,0,Saturday,9,Small
TXN-006386,Dr. John Miller,wilcoxerin@example.org,2026-06-28,07:47:29,329.62,TRANSFER,Phillips LLC,New Ryanhaven,7856.72,7527.1,0,Sunday,7,Medium
TXN-006387,Daniel Love,brownchristian@example.com,2026-06-08,01:16:13,181.5,PURCHASE,Richardson-Cook,New Sarah,8818.49,8636.99,0,Monday,1,Small
TXN-006388,Jessica Carrillo,monicaromero@example.org,2026-06-18,05:53:35,77.18,DEPOSIT,Woods-Collins,Youngfort,4808.98,4886.16,0,Thursday,5,Small
TXN-006389,Adam Rivera,lauren29@example.com,2026-07-15,11:55:24,30.41,PAYMENT,"Powell, Johnson and Marshall",South John,19994.48,20024.89,0,Wednesday,11,Micro
TXN-006390,Christine Aguilar,nwong@example.org,2026-04-27,00:57:36,5.57,TRANSFER,Warren PLC,East Patrick,2615.67,2610.1,0,Monday,0,Micro
TXN-006391,Lisa Hill,michelehicks@example.org,2026-06-10,10:03:51,281.72,WITHDRAWAL,Atkins-Turner,South Reginald,385.37,103.64999999999998,0,Wednesday,10,Medium
TXN-006392,Brian Nash,davisjohn@example.com,2026-05-04,11:44:54,134.26,DEPOSIT,"Porter, Garcia and Humphrey",West Jenniferburgh,1073.68,1207.94,0,Monday,11,Small
TXN-006393,Holly Davis,lisa75@example.com,2026-06-04,15:46:54,62.25,PAYMENT,"Evans, Johnson and Bennett",East Josephview,12319.16,12381.41,0,Thursday,15,Small
TXN-006394,Eric Pope,dylan98@example.net,2026-06-20,08:53:00,109.73,WITHDRAWAL,Burnett Group,Hollyhaven,140.96,31.230000000000004,0,Saturday,8,Small
TXN-006395,Justin Andrews,eric81@example.org,2026-04-30,13:29:10,33.91,TRANSFER,Burton and Sons,New Lori,12874.5,12840.59,0,Thursday,13,Micro
TXN-006396,Katie Chavez,ffernandez@example.org,2026-04-29,15:43:33,141.03,WITHDRAWAL,Hobbs-Hall,Scottbury,41035.93,40894.9,0,Wednesday,15,Small
TXN-006397,Melissa Ware,zhangdebra@example.org,2026-07-10,22:26:19,484.27,PAYMENT,Rice-Dixon,Perezview,1784.03,2268.3,0,Friday,22,Medium
TXN-006398,Julia Garcia,gpowell@example.net,2026-06-07,18:08:51,1100.19,PURCHASE,Alvarez-Ortiz,East Emily,3092.45,1992.2599999999998,0,Sunday,18,Large
TXN-006399,Danielle Russo,paul02@example.net,2026-06-03,08:59:29,34.38,DEPOSIT,"Smith, Perry and Johnson",East Amandaport,1152.33,1186.71,0,Wednesday,8,Micro
TXN-006400,Chelsea Francis,bmontgomery@example.org,2026-05-17,10:40:41,9.42,TRANSFER,Gray-Ball,Coleburgh,33207.42,33198.0,0,Sunday,10,Micro
TXN-006401,Adam Elliott,geoffreygarcia@example.net,2026-06-06,21:23:00,443.53,PURCHASE,Stanley Group,North Alexis,649.85,206.32000000000005,0,Saturday,21,Medium
TXN-006402,Rebecca Benitez,castroricky@example.net,2026-06-18,04:13:05,71.67,PURCHASE,"Bennett, Ortiz and Obrien",North Ashley,3440.63,3368.96,0,Thursday,4,Small
TXN-006403,Cassandra Fisher,nathaniel38@example.org,2026-06-01,11:21:59,34.45,TRANSFER,Newton LLC,Carlsonhaven,214.29,179.83999999999997,0,Monday,11,Micro
TXN-006404,Shannon Bowen V,nferguson@example.org,2026-06-15,17:23:26,72.94,WITHDRAWAL,"FRAUD_Buchanan, Obrien and Gonzalez",Port Heathermouth,1841.58,1768.6399999999999,1,Monday,17,Small
TXN-006405,Daniel Harris,townsendpatricia@example.net,2026-05-22,06:41:35,61.04,TRANSFER,Gibson-Moore,Christinaview,4163.34,4102.3,0,Friday,6,Small
TXN-006406,Bailey Roman,karen85@example.com,2026-04-28,13:09:06,375.97,PAYMENT,Humphrey-Dixon,Nicoleside,1891.95,2267.92,0,Tuesday,13,Medium
TXN-006407,Rachel Lawrence,moorebenjamin@example.net,2026-06-29,15:54:26,106.75,TRANSFER,"Miller, Noble and King",Hollandberg,8868.9,8762.15,0,Monday,15,Small
TXN-006408,Kristen Ferguson,carlbrown@example.org,2026-07-11,07:29:28,156.67,WITHDRAWAL,"Johnson, Robles and Ward",Wrightfort,1186.03,1029.36,0,Saturday,7,Small
TXN-006409,Dakota Todd,cgarcia@example.net,2026-06-18,21:09:54,99.12,PURCHASE,Lawrence LLC,Port Joan,6777.14,6678.02,0,Thursday,21,Small
TXN-006410,Casey Johnson,rebekahhurley@example.com,2026-04-20,04:40:42,29.13,PAYMENT,Wright and Sons,Zimmermanchester,19837.09,19866.22,0,Monday,4,Micro
TXN-006411,Annette Davis,bryan36@example.com,2026-05-22,04:05:36,376.75,WITHDRAWAL,"Mclaughlin, Johnson and Kennedy",Port Jasonside,1008.11,631.36,0,Friday,4,Medium
TXN-006412,Darren Campbell,eperez@example.net,2026-06-28,22:21:14,109.25,TRANSFER,Price-Leblanc,Antonioberg,7812.01,7702.76,0,Sunday,22,Small
TXN-006413,Christina Wagner,gina40@example.com,2026-06-03,20:26:07,52.16,DEPOSIT,Glass-Olson,East Nicole,6139.02,6191.18,0,Wednesday,20,Small
TXN-006414,Kathy Anderson,damon89@example.com,2026-07-11,09:14:47,105.98,DEPOSIT,"Nguyen, Oneal and Adams",East Samanthafurt,329.68,435.66,0,Saturday,9,Small
TXN-006415,Jennifer Olsen,robertwilson@example.net,2026-04-23,03:39:31,142.47,WITHDRAWAL,Webb Ltd,North Louisland,572.37,429.9,0,Thursday,3,Small
TXN-006416,Clayton Mccall,chadmartinez@example.com,2026-05-01,00:42:57,230.26,WITHDRAWAL,"Wilkins, Franklin and Reyes",Cruzchester,1089.18,858.9200000000001,0,Friday,0,Medium
TXN-006417,Anthony Sanchez,flynnmatthew@example.com,2026-06-17,15:40:42,76.61,WITHDRAWAL,Johnson LLC,Elizabethfort,23351.54,23274.93,0,Wednesday,15,Small
TXN-006418,Brian Lewis,gcunningham@example.com,2026-04-23,19:31:48,147.88,PURCHASE,"Lambert, Salinas and Brown",Parkerport,590.39,442.51,0,Thursday,19,Small
TXN-006419,John Jones,awiley@example.com,2026-06-15,20:47:35,32.63,TRANSFER,Torres Group,Caitlinstad,1213.24,1180.61,0,Monday,20,Micro
TXN-006420,Emily Smith,katherinepeters@example.com,2026-05-06,21:35:22,133.57,DEPOSIT,"Odonnell, Allen and Harris",East Ericville,5102.32,5235.889999999999,0,Wednesday,21,Small
TXN-006421,John Thomas,anthony40@example.org,2026-07-12,12:33:31,38.74,PURCHASE,"Evans, Blair and Robles",Martinstad,517.59,478.85,0,Sunday,12,Micro
TXN-006422,Chelsea Davidson,danielhayes@example.com,2026-06-30,20:21:17,119.29,WITHDRAWAL,Hernandez-Mccarty,West Bryce,2269.26,2149.9700000000003,0,Tuesday,20,Small
TXN-006423,Michael Cervantes,steven16@example.com,2026-05-07,01:24:20,778.38,WITHDRAWAL,Allen-King,Jennifertown,3149.21,2370.83,0,Thursday,1,Medium
TXN-006424,John Wilkerson,hebertvictor@example.org,2026-07-07,11:37:14,552.39,DEPOSIT,Clements-Jacobs,Leeberg,515.13,1067.52,0,Tuesday,11,Medium
TXN-006425,Corey Lloyd,michaelsuarez@example.org,2026-06-27,08:22:02,18.67,PURCHASE,"Zimmerman, Morris and Strickland",Kennethbury,555.5,536.83,0,Saturday,8,Micro
TXN-006426,Adam Barker,derrickgonzalez@example.com,2026-06-09,07:05:44,295.64,PAYMENT,Benjamin Group,South Kelsey,41529.21,41824.85,0,Tuesday,7,Medium
TXN-006427,Ms. Susan Montoya,sandy21@example.net,2026-06-26,12:33:52,41.17,PAYMENT,Williams-Williams,Williamsbury,1493.91,1535.0800000000002,0,Friday,12,Micro
TXN-006428,Angela Bush,dana27@example.com,2026-05-14,09:03:46,27.97,TRANSFER,"Wheeler, Fernandez and James",Lake Kevin,196.87,168.9,0,Thursday,9,Micro
TXN-006429,Eileen Lynn,jessicahiggins@example.com,2026-04-24,02:05:01,184.64,TRANSFER,"Cordova, Aguirre and Atkins",Baileychester,4165.25,3980.61,0,Friday,2,Small
TXN-006430,Alexander English,jonathoncarroll@example.net,2026-04-17,22:04:41,90.97,WITHDRAWAL,"Reed, King and Ritter",Adkinsborough,365.01,274.03999999999996,0,Friday,22,Small
TXN-006431,Erica Nguyen,robertstewart@example.net,2026-06-28,09:27:28,464.03,TRANSFER,Palmer-Davis,West Dawnchester,1401.03,937.0,0,Sunday,9,Medium
TXN-006432,Andrew Bennett,leepaul@example.org,2026-05-03,06:00:17,153.49,PAYMENT,Martinez-Garner,Perezborough,336.35,489.84000000000003,0,Sunday,6,Small
TXN-006433,Matthew Anderson,hunter90@example.org,2026-04-17,16:13:16,74.4,PAYMENT,Snyder-Potter,Stephanieburgh,4614.97,4689.37,0,Friday,16,Small
TXN-006434,Kathy Daniels,zpittman@example.org,2026-04-20,14:19:15,124.85,TRANSFER,"Williams, Burton and Martin",South Jaime,3759.24,3634.39,0,Monday,14,Small
TXN-006435,George Chen,coxhunter@example.com,2026-05-23,19:31:47,147.6,PAYMENT,Bradford Ltd,Crawfordfort,546.87,694.47,0,Saturday,19,Small
TXN-006436,Brad Adams DDS,rowefrank@example.net,2026-07-07,13:20:23,109.66,TRANSFER,Smith Inc,Hensleyville,3535.59,3425.9300000000003,0,Tuesday,13,Small
TXN-006437,Kimberly Clark,alison36@example.org,2026-06-27,15:37:02,113.49,TRANSFER,Tran-Harris,Janetton,3322.65,3209.1600000000003,0,Saturday,15,Small
TXN-006438,Keith Morgan,robertchung@example.com,2026-05-22,20:39:57,25.2,PAYMENT,Stanley and Sons,Onealville,412.94,438.14,0,Friday,20,Micro
TXN-006439,Stephanie Hicks,scottnathan@example.org,2026-05-01,10:13:23,9.83,TRANSFER,Clark LLC,Lake Kelliestad,10160.89,10151.06,0,Friday,10,Micro
TXN-006440,Meredith Ward,megan62@example.org,2026-05-25,11:11:05,205.95,PAYMENT,Meyer and Sons,Delgadomouth,10565.25,10771.2,0,Monday,11,Medium
TXN-006441,Evan Ruiz,vortiz@example.net,2026-05-15,14:16:15,122.34,TRANSFER,Long-Harrington,Port Jermaineport,121.55,-0.7900000000000063,0,Friday,14,Small
TXN-006442,Frank Torres,cheryl77@example.net,2026-06-01,05:58:41,32.24,DEPOSIT,Bryant Ltd,Isaacfort,3849.21,3881.45,0,Monday,5,Micro
TXN-006443,William Pearson,prattronnie@example.com,2026-05-29,11:45:26,103.08,PAYMENT,"Murray, Brown and Sanchez",Watkinsview,2134.27,2237.35,0,Friday,11,Small
TXN-006444,Katelyn Blair,ryanwalker@example.com,2026-04-22,12:33:48,130.18,DEPOSIT,"Clark, Sanchez and Rhodes",South Jonathantown,3033.52,3163.7,0,Wednesday,12,Small
TXN-006445,Jonathan Lambert,lthomas@example.net,2026-04-27,15:28:55,101.57,TRANSFER,Walker PLC,New Ronaldburgh,1142.99,1041.42,0,Monday,15,Small
TXN-006446,Joshua Hoffman,reyesmichelle@example.com,2026-06-21,04:42:19,200.0,WITHDRAWAL,FRAUD_Warner-Williams,South Allison,1562.19,1321.8600000000001,1,Sunday,4,Small
TXN-006447,Mary Jones,fkramer@example.org,2026-05-08,10:05:41,23.79,PAYMENT,Whitaker-Gonzalez,Vasquezton,937.77,961.56,0,Friday,10,Micro
TXN-006448,Tammy George,mooneyregina@example.net,2026-05-30,01:32:57,63.53,PURCHASE,Stewart-Collins,West Tracychester,13240.08,13176.55,0,Saturday,1,Small
TXN-006449,Andrew Howard,lbailey@example.com,2026-07-12,11:34:17,86.29,DEPOSIT,Lee-Wheeler,Jamesview,2254.71,2341.0,0,Sunday,11,Small
TXN-006450,Allen Bailey,yjohns@example.org,2026-05-10,04:31:30,25.82,DEPOSIT,Smith Group,North Brittanyfurt,9683.94,9709.76,0,Sunday,4,Micro
TXN-006451,Corey Norton,douglas24@example.com,2026-06-08,16:30:24,46.9,TRANSFER,Brown PLC,New Andrew,2565.63,2518.73,0,Monday,16,Micro
TXN-006452,Paul Carter,zacharymoore@example.net,2026-05-21,00:54:25,395.51,TRANSFER,"Lopez, Adams and Dalton",North Isaiahport,6394.19,5998.679999999999,0,Thursday,0,Medium
TXN-006453,Christopher Lowery,clarkpatricia@example.com,2026-05-04,12:38:59,17.67,DEPOSIT,"Braun, Velez and Terry",Melissamouth,209.71,227.38,0,Monday,12,Micro
TXN-006454,Rebecca Bryan,lopezpeter@example.com,2026-06-03,13:24:20,84.41,TRANSFER,"Gould, Scott and Johnson",Penahaven,483.42,399.01,0,Wednesday,13,Small
TXN-006455,Susan Soto,jason12@example.net,2026-06-20,18:17:46,172.18,PURCHASE,"Wood, Gentry and Cole",South Ralph,3176.05,3003.8700000000003,0,Saturday,18,Small
TXN-006456,Jonathan Beck,wilsonhaley@example.org,2026-06-28,22:39:41,106.21,WITHDRAWAL,Jennings-Hayden,Johnsonland,1032.65,926.44,0,Sunday,22,Small
TXN-006457,Megan Rocha,ygardner@example.org,2026-07-02,21:50:26,513.57,DEPOSIT,Porter-Mills,Coopershire,100000.0,100513.57,0,Thursday,21,Medium
TXN-006458,Daniel Moreno,turnerlindsey@example.com,2026-07-13,07:26:05,68.13,PAYMENT,"Larson, Harris and Horton",West Sandra,5062.21,5130.34,0,Monday,7,Small
TXN-006459,Glenn Diaz,jonathanbailey@example.com,2026-05-30,13:21:17,99.23,TRANSFER,Fowler PLC,Jasontown,2019.23,1920.0,0,Saturday,13,Small
TXN-006460,Samantha Farley,franciscobentley@example.com,2026-05-22,13:12:28,39.17,TRANSFER,"Anderson, Bentley and Santos",Port Josephborough,585.55,546.38,0,Friday,13,Micro
TXN-006461,Larry Reed,hguzman@example.net,2026-04-22,03:33:06,28.92,WITHDRAWAL,FRAUD_Jackson PLC,Deborahburgh,5474.52,5445.6,1,Wednesday,3,Micro
TXN-006462,Malik Tyler,dnelson@example.org,2026-07-06,00:13:26,53.53,PAYMENT,Bruce-Petty,Port Nicoleton,62.34,115.87,0,Monday,0,Small
TXN-006463,Sara Everett,zhunter@example.com,2026-05-29,13:45:59,140.45,DEPOSIT,"Baker, Mosley and Hill",Whiteshire,2814.69,2955.14,0,Friday,13,Small
TXN-006464,Aaron Martinez,chapmanshannon@example.org,2026-06-17,21:38:37,346.08,PURCHASE,Martinez-Marsh,Lewismouth,5217.03,4870.95,0,Wednesday,21,Medium
TXN-006465,Dakota Burnett,carterabigail@example.org,2026-06-18,20:30:31,20.52,PAYMENT,Palmer Inc,Powellmouth,105.16,125.67999999999999,0,Thursday,20,Micro
TXN-006466,Bobby Contreras,ijones@example.com,2026-06-17,13:27:02,43.84,PURCHASE,"Jacobson, Kirk and Flynn",East Colleen,1167.17,1123.3300000000002,0,Wednesday,13,Micro
TXN-006467,Leslie Cohen,franktimothy@example.net,2026-04-30,15:57:25,231.17,WITHDRAWAL,"Sanchez, Gibson and Butler",Port Dontown,2941.55,2710.38,0,Thursday,15,Medium
TXN-006468,Mary Berry,msmith@example.org,2026-04-27,00:15:58,279.69,PURCHASE,Pierce Inc,Jeremyfort,408.61,128.92000000000002,0,Monday,0,Medium
TXN-006469,Amber Snyder,lisa03@example.net,2026-07-10,07:26:45,236.34,WITHDRAWAL,Haas Ltd,East Joshua,8791.0,8554.66,0,Friday,7,Medium
TXN-006470,Anna Roman,jay00@example.com,2026-04-29,04:38:35,11.96,DEPOSIT,"Cervantes, Carroll and Clark",Heathermouth,21675.26,21687.219999999998,0,Wednesday,4,Micro
TXN-006471,Kelsey Garcia,bcastro@example.net,2026-05-11,10:21:28,98.84,TRANSFER,Moore Inc,Grantfort,5367.23,5268.389999999999,0,Monday,10,Small
TXN-006472,Nicholas Doyle,davisvictoria@example.com,2026-04-26,05:00:59,37.91,DEPOSIT,Davis-Young,West Jamesberg,20188.54,20226.45,0,Sunday,5,Micro
TXN-006473,Jeffrey Jimenez,leonardshelley@example.org,2026-06-06,11:38:18,27.5,TRANSFER,"Obrien, Bradley and Mejia",Ashleyfurt,10385.21,10357.71,0,Saturday,11,Micro
TXN-006474,Brittany Moore,alan80@example.net,2026-05-30,20:53:13,204.51,PURCHASE,Hardin-Nash,Millerhaven,691.42,486.90999999999997,0,Saturday,20,Medium
TXN-006475,Jodi Avila,kleinheather@example.net,2026-06-12,07:45:36,654.17,PAYMENT,Hodges Inc,Mariaborough,4218.74,4872.91,0,Friday,7,Medium
TXN-006476,Tracy Kelly,slee@example.org,2026-07-02,12:35:28,173.1,WITHDRAWAL,"Crane, Lucas and Williams",Lake Lindseyburgh,301.67,128.57000000000002,0,Thursday,12,Small
TXN-006477,Lauren Smith,melissa86@example.com,2026-04-24,12:23:38,748.24,DEPOSIT,"Rodriguez, Norris and Ward",Crystalborough,474.93,1223.17,0,Friday,12,Medium
TXN-006478,Melissa Williams,adam42@example.org,2026-06-06,00:50:33,250.86,DEPOSIT,Mullen Inc,Lake Paul,670.38,921.24,0,Saturday,0,Medium
TXN-006479,William Walton,jamiecook@example.com,2026-05-10,05:22:47,48.47,PURCHASE,"King, White and Cuevas",Susanberg,9731.58,9683.11,0,Sunday,5,Micro
TXN-006480,Hannah Sanchez,jennaanderson@example.com,2026-04-24,17:50:26,251.53,WITHDRAWAL,"Myers, Arnold and Cisneros",Thomasmouth,442.78,191.24999999999997,0,Friday,17,Medium
TXN-006481,Allen Robinson,andre18@example.org,2026-07-15,08:25:50,267.86,WITHDRAWAL,Miller-Smith,Darylland,14292.22,14024.359999999999,0,Wednesday,8,Medium
TXN-006482,Robin Harris,leslie41@example.org,2026-06-17,05:07:34,35.24,PAYMENT,"Padilla, Taylor and Thomas",Stevenmouth,32793.03,32828.27,0,Wednesday,5,Micro
TXN-006483,Carol Hawkins,dudleyjasmine@example.org,2026-06-15,03:53:31,20.97,WITHDRAWAL,"Richardson, Johnson and Mcfarland",New Mary,1167.76,1146.79,0,Monday,3,Micro
TXN-006484,Michele Maldonado,uthomas@example.net,2026-06-06,18:57:48,145.33,PURCHASE,"FRAUD_Mayer, Johnson and Jensen",Ortizland,828.53,683.1999999999999,1,Saturday,18,Small
TXN-006485,Judith Hill,melissa95@example.com,2026-05-01,09:08:36,117.19,PAYMENT,Charles and Sons,Port Markfurt,4279.6,4396.79,0,Friday,9,Small
TXN-006486,Ashley Ramirez,elizabeth45@example.net,2026-05-29,01:06:35,74.66,PAYMENT,Kerr-Washington,Nguyenchester,10390.02,10464.68,0,Friday,1,Small
TXN-006487,Marc Roberts,debbieperkins@example.com,2026-04-27,02:05:05,71.64,WITHDRAWAL,Pham-Haley,Langmouth,4218.82,4147.179999999999,0,Monday,2,Small
TXN-006488,Gabrielle Holmes,milleramanda@example.org,2026-05-03,23:46:27,283.29,DEPOSIT,Mccall-Guzman,East Peter,9759.82,10043.11,0,Sunday,23,Medium
TXN-006489,Anna Rush,hnguyen@example.net,2026-04-25,22:19:27,197.56,PAYMENT,"Huang, Jordan and Smith",South Carolynfurt,531.78,729.3399999999999,0,Saturday,22,Small
TXN-006490,Todd Rodriguez,harrisjessica@example.com,2026-05-24,01:14:09,152.14,PAYMENT,"Thompson, Lopez and Morgan",Bakerberg,798.11,950.25,0,Sunday,1,Small
TXN-006491,Mary Crosby,amanda60@example.net,2026-04-23,10:30:24,24.99,DEPOSIT,"Durham, Paul and Singh",Lake Jeffrey,2676.97,2701.9599999999996,0,Thursday,10,Micro
TXN-006492,Julie Miller,daniel59@example.org,2026-05-06,14:19:23,36.44,PURCHASE,Richardson and Sons,New Ryan,9758.82,9722.38,0,Wednesday,14,Micro
TXN-006493,Laura Hayes,ryan23@example.net,2026-05-19,06:09:00,203.27,PURCHASE,Martinez LLC,Lewisview,171.75,-31.52000000000001,0,Tuesday,6,Medium
TXN-006494,Scott Lee,schroedergeorge@example.com,2026-06-14,07:30:51,39.32,PURCHASE,Riddle-Rivera,Port Timothy,333.73,294.41,0,Sunday,7,Micro
TXN-006495,Amanda Garcia,andreabranch@example.com,2026-06-03,15:49:49,56.68,TRANSFER,"Donaldson, Smith and Mcintyre",Lake Jenniferborough,5900.33,5843.65,0,Wednesday,15,Small
TXN-006496,Carrie Lester,millerstephanie@example.org,2026-06-15,20:33:42,70.65,PAYMENT,Wells-Stuart,Ryanport,1230.73,1301.38,0,Monday,20,Small
TXN-006497,Mary Rosario,tracy13@example.net,2026-04-21,09:09:25,330.36,DEPOSIT,Salinas-Thomas,South Danielburgh,93.95,424.31,0,Tuesday,9,Medium
TXN-006498,Dana Armstrong,mcguireconnie@example.net,2026-04-27,11:42:50,310.09,PURCHASE,"Hill, Lyons and Lewis",East Anthony,1317.6,1007.51,0,Monday,11,Medium
TXN-006499,Carrie Flores,hrose@example.net,2026-06-17,21:35:57,83.25,DEPOSIT,"Brown, Anderson and Thompson",South Margaretville,1351.48,1434.73,0,Wednesday,21,Small
TXN-006500,James Johnson,sschwartz@example.net,2026-05-03,00:42:24,421.11,PAYMENT,Pierce-Nelson,Matthewhaven,470.38,891.49,0,Sunday,0,Medium
TXN-006501,Arthur Golden,frederick73@example.org,2026-05-06,15:04:23,91.08,PURCHASE,Griffin-Harris,Jasonfort,6575.84,6484.76,0,Wednesday,15,Small
TXN-006502,Donald Gray,hernandezsierra@example.com,2026-07-06,06:36:09,17.98,DEPOSIT,"Parker, Miller and Wilson",Veronicahaven,750.06,768.04,0,Monday,6,Micro
TXN-006503,Felicia Little,phillip10@example.net,2026-05-27,23:41:45,77.62,PURCHASE,"Wilson, Campbell and Allen",Simpsonshire,788.4,710.78,0,Wednesday,23,Small
TXN-006504,Brandy Bell,zberry@example.org,2026-04-17,07:36:21,39.82,TRANSFER,Gonzalez Group,Dawsonstad,1763.76,1723.94,0,Friday,7,Micro
TXN-006505,Paige Bishop,fthompson@example.org,2026-06-11,16:17:33,172.36,WITHDRAWAL,"Myers, Pratt and Andrews",West Jamesland,1782.77,1610.4099999999999,0,Thursday,16,Small
TXN-006506,Travis Duke,levi77@example.com,2026-05-16,02:57:35,264.65,DEPOSIT,Shepard-Martinez,Churchmouth,667.38,932.03,0,Saturday,2,Medium
TXN-006507,John Francis,ricky39@example.com,2026-05-04,21:33:43,25.74,DEPOSIT,"Barr, Nelson and Weber",North Kelly,53611.46,53637.2,0,Monday,21,Micro
